Order,Family,Genus,Species,Biogeographical Realm,Biome,Ecol Region,Community,Host,Continent,Country,State_Province,Location,Lat_Degrees,Lat_Min,Lat_Sec,North_South,Lat_Origin,Long_Degrees,Long_Min,Long_Sec,East_West,Long_Origin,Climatic Zone,Hemisphere,Soil pH,Soil P,Soil N,Soil C,Organic Matter,Temperature,Temp_Data,Precipitation,Prec_Origin,Altitude,Altitude_Origin,Other Literature?,Description?,INVAM?,Heavy Metals,Collector,Source,Year,Reference Title,Notes,pH,Eco region
Archaeosporales,Archaeosporaceae,Archaeospora,trappei,Oriental,Tropical and Subtropical Moist Broadleaf Forests,Taiwan subtropical evergreen forests,bamboo vegetation,"Pratia nummularia, Gonostegia hirta",Asia,Taiwan,Chi-Tou areas,central Taiwan,,,,,,,,,,,Tropical,North,,,,,,,,,,,,1,0,0,,Chi-Guang Wu,Field Soil,1986,"Wu, C-.G and Z-.C. Chen.  1986.  The Endogonaceae of Taiwan. I. A preliminary investigation on Endogonaceae of bamboo vegetation at Chi-tou Areas, Central Taiwan. Taiwania, 31:65-88",Presence in G. hirta was based from the analysis of cortical tissues bearing spores of A. trappei and spore forming vesicles. Listed from a survey in bamboo vegetation.,,
Diversisporales,Acaulosporaceae,Entrophospora,infrequens,Oriental,Tropical and Subtropical Moist Broadleaf Forests,Taiwan subtropical evergreen forests,bamboo vegetation,Phyllostachys pubescens,Asia,Taiwan,Chi-Tou areas,central Taiwan,,,,,,,,,,,Tropical,North,,,,,,,,,,,,1,0,0,,Chi-Guang Wu,Field Soil,1986,"Wu, C-.G and Z-.C. Chen.  1986.  The Endogonaceae of Taiwan. I. A preliminary investigation on Endogonaceae of bamboo vegetation at Chi-tou Areas, Central Taiwan. Taiwania, 31:65-88","Just one spore found in this survey. Species are listed from a survey in bamboo vegetation, but no additional information is provided.",,
Diversisporales,Gigasporaceae,Gigaspora,gigantea,Oriental,Tropical and Subtropical Moist Broadleaf Forests,Taiwan subtropical evergreen forests,bamboo vegetation,"Phyllostachys pubescens, Chamaecyparis formosensis, Phyllostachys pubescens",Asia,Taiwan,Chi-Tou areas,central Taiwan,,,,,,,,,,,Tropical,North,,,,,,,,,,,,1,0,0,,Chi-Guang Wu,Field Soil,1986,"Wu, C-.G and Z-.C. Chen.  1986.  The Endogonaceae of Taiwan. I. A preliminary investigation on Endogonaceae of bamboo vegetation at Chi-tou Areas, Central Taiwan. Taiwania, 31:65-88","Species are listed form a survey in bamboo vegetation, but no additional information is provided.",,
Glomerales,Glomeraceae,Funneliformis,caledonium,Oriental,Tropical and Subtropical Moist Broadleaf Forests,Taiwan subtropical evergreen forests,bamboo vegetation,Asplenium normale,Asia,Taiwan,Chi-Tou areas,central Taiwan,,,,,,,,,,,Tropical,North,,,,,,,,,,,,1,0,0,,Chi-Guang Wu,Field Soil,1986,"Wu, C-.G and Z-.C. Chen.  1986.  The Endogonaceae of Taiwan. I. A preliminary investigation on Endogonaceae of bamboo vegetation at Chi-tou Areas, Central Taiwan. Taiwania, 31:65-88","Also found in the rhizosphere of ground cover plants of bamboo forest in highlands. Species are listed from a survey in bamboo vegetation, but no additional information is provided",,
Glomerales,Claroideoglomeraceae,Claroideoglomus,etunicatum,Oriental,Tropical and Subtropical Moist Broadleaf Forests,Taiwan subtropical evergreen forests,bamboo vegetation,Colocasia formosana,Asia,Taiwan,Chi-Tou areas,central Taiwan,,,,,,,,,,,Tropical,North,,,,,,,,,,,,1,0,0,,Chi-Guang Wu,Field Soil,1986,"Wu, C-.G and Z-.C. Chen.  1986.  The Endogonaceae of Taiwan. I. A preliminary investigation on Endogonaceae of bamboo vegetation at Chi-tou Areas, Central Taiwan. Taiwania, 31:65-88","Also found in cultivated fields and highlands. Species are listed from a survey in bamboo vegetation, but no additional information is provided.",,
Glomerales,Glomeraceae,Rhizophagus,fasciculatus,Oriental,Tropical and Subtropical Moist Broadleaf Forests,Taiwan subtropical evergreen forests,bamboo vegetation,"corn, citrus, aspargus, Gonostegia hirta, Pratia nummularia, Phyllostachys pubescens, Sellaginella doederleinii",Asia,Taiwan,Chi-Tou areas,central Taiwan,,,,,,,,,,,Tropical,North,,,,,,,,,,,,1,0,0,,Chi-Guang Wu,Field Soil,1986,"Wu, C-.G and Z-.C. Chen.  1986.  The Endogonaceae of Taiwan. I. A preliminary investigation on Endogonaceae of bamboo vegetation at Chi-tou Areas, Central Taiwan. Taiwania, 31:65-88","Also found under rhizosphere of Chamaecyparis formosensis, and ground cover plants of bamboo forest. Species are listed from a survey in bamboo vegegation, but no additional information is provided.",,
Glomerales,Glomeraceae,Glomus,formosanum,Oriental,Tropical and Subtropical Moist Broadleaf Forests,Taiwan subtropical evergreen forests,bamboo vegetation,"Pratia nummularia, Colocasia formosana, Asplenium normale, Phyllostachys pubescens",Asia,Taiwan,Chi-Tou areas,central Taiwan,,,,,,,,,,,Tropical,North,,,,,,,,,,,,1,0,0,,Chi-Guang Wu,Field Soil,1986,"Wu, C-.G and Z-.C. Chen.  1986.  The Endogonaceae of Taiwan. I. A preliminary investigation on Endogonaceae of bamboo vegetation at Chi-tou Areas, Central Taiwan. Taiwania, 31:65-88","Species are listed from a survey in bamboo vegetation, but no additional information is provided.",,
Glomerales,Glomeraceae,Sclerocystis,coremioides,Oriental,Tropical and Subtropical Moist Broadleaf Forests,Taiwan subtropical evergreen forests,bamboo vegetation,"Phyllostachys pubescens, Asplenium normale, Gonostegia hirta, Colocasia formosana, Oplismenus compositus",Asia,Taiwan,Chi-Tou areas,central Taiwan,,,,,,,,,,,Tropical,North,,,,,,,,,,,,1,0,0,,Chi-Guang Wu,Field Soil,1986,"Wu, C-.G and Z-.C. Chen.  1986.  The Endogonaceae of Taiwan. I. A preliminary investigation on Endogonaceae of bamboo vegetation at Chi-tou Areas, Central Taiwan. Taiwania, 31:65-88","Species are listed from a survey in bamboo vegetation, but no additional information is provided.",,
Glomerales,Glomeraceae,Sclerocystis,rubiformis,Oriental,Tropical and Subtropical Moist Broadleaf Forests,Taiwan subtropical evergreen forests,bamboo vegetation,"Asplenium normale, Plantago asiatica, Chamaecyparis formosensis, citrus. Gonostegia hirta, Polygonum hydropiper, Asplenium normale, Phyllostachys pubescens, Microstegium geniculatum",Asia,Taiwan,Chi-Tou areas,central Taiwan,,,,,,,,,,,Tropical,North,,,,,,,,,,,,1,0,0,,Chi-Guang Wu,Field Soil,1986,"Wu, C-.G and Z-.C. Chen.  1986.  The Endogonaceae of Taiwan. I. A preliminary investigation on Endogonaceae of bamboo vegetation at Chi-tou Areas, Central Taiwan. Taiwania, 31:65-88","G. rubiformis was also found under rhizosphere of ground covers plants in bamboo forest. Species are listed from a survey in bamboo vegetation, but no additional information is provided.",,
Glomerales,Glomeraceae,Sclerocystis,sinuosa,Oriental,Tropical and Subtropical Moist Broadleaf Forests,Taiwan subtropical evergreen forests,bamboo vegetation,Phyllostachys pubescens,Asia,Taiwan,Chi-Tou areas,central Taiwan,,,,,,,,,,,Tropical,North,,,,,,,,,,,,1,0,0,,Chi-Guang Wu,Field Soil,1986,"Wu, C-.G and Z-.C. Chen.  1986.  The Endogonaceae of Taiwan. I. A preliminary investigation on Endogonaceae of bamboo vegetation at Chi-tou Areas, Central Taiwan. Taiwania, 31:65-88","Species are listed from a survey in bamboo vegetation, but no additional information is provided. Reported as S. pakistanica but this species was synonimized with G. sinuosum by Almeida and Schenck (1990).",,
Diversisporales,Acaulosporaceae,Acaulospora,scrobiculata,Sino-Japanese,Temperate Broadleaf and Mixed Forests,Nihonkai montane decidous forests,Agroecosystem,"soybean, sorghum",Asia,Japan,Morioka,Tohoku National Agricultural Experiment Station,39,45,0,N,M,141,10,0,E,M,Temperate,North,5.9,,65,,,,,,,227,G,1,0,0,0,Masanori Saito,Field Soil,1991,"Saito, M. and R. Vargas.  1991.  Vesicular-arbuscular mycorrhizal fungi in some humus-rich Ando soils of Japan. Soil Microorganisms, (38):3-15.","Soils in Morioka have a light clay texture, 0.65% of total N and 35 CEC (me/100g dry soil). Two other soils were used in this survey, however, AMF species found in these two soils are not specified.",,
Diversisporales,Gigasporaceae,Gigaspora,margarita,Sino-Japanese,Temperate Broadleaf and Mixed Forests,Nihonkai montane decidous forests,Agroecosystem,"soybean, maize, sorghum",Asia,Japan,Morioka,Tohoku National Agricultural Experiment Station,39,45,0,N,M,141,10,0,E,M,Temperate,North,5.9,,65,,,,,,,227,G,1,0,0,0,Masanori Saito,Field Soil,1991,"Saito, M. and R. Vargas.  1991.  Vesicular-arbuscular mycorrhizal fungi in some humus-rich Ando soils of Japan. Soil Microorganisms, (38):3-15.","Soils in Morioka have a light clay texture, 0.65% of total N and 35 CEC (mg/100g dry soil). Two other soils were used in this survey, however, AMF species found in these two soils are not specifiec",,
Diversisporales,Gigasporaceae,Racocetra,gregaria,Sino-Japanese,Temperate Broadleaf and Mixed Forests,Nihonkai montane decidous forests,Agroecosystem,"soybean, maize, sorghum, white clover, Dactylis glomerata",Asia,Japan,Morioka,Tohoku National Agricultural Experiment Station,39,45,0,N,M,141,10,0,E,M,Temperate,North,5.9,,65,,,,,,,227,G,1,0,0,0,Masanori Saito,Field Soil,1991,"Saito, M. and R. Vargas.  1991.  Vesicular-arbuscular mycorrhizal fungi in some humus-rich Ando soils of Japan. Soil Microorganisms, (38):3-15.","Soils in Morioka have a light clay texture, 0.65% of total N and 35 CEC (mg/100g dry soil). Two other soils were used in this survey, however, AMF species found in these two soils are not specified.",,
Diversisporales,Gigasporaceae,Cetraspora,pellucida,Sino-Japanese,Temperate Broadleaf and Mixed Forests,Nihonkai montane decidous forests,Agroecosystem,"soybean, maize",Asia,Japan,Morioka,Tohoku National Agricultural Experiment Station,39,45,0,N,M,141,10,0,E,M,Temperate,North,5.9,,65,,,,,,,227,G,1,0,0,0,Masanori Saito,Field Soil,1991,"Saito, M. and R. Vargas.  1991.  Vesicular-arbuscular mycorrhizal fungi in some humus-rich Ando soils of Japan. Soil Microorganisms, (38):3-15.","Soils in Mrioka have a light clay texture, 0.65% of total N and 35 CEC (mg/100g dry soil). Two other soils were used in this survey, however, AMF species found in these two soils are not specified.",,
Diversisporales,Gigasporaceae,Dentiscutata,erythropus,Sino-Japanese,Temperate Broadleaf and Mixed Forests,Nihonkai montane decidous forests,Agroecosystem,"soybean, maize, white clover",Asia,Japan,Morioka,Tohoku National Agricultural Experiment Station,39,45,0,N,M,141,10,0,E,M,Temperate,North,5.9,,65,,,,,,,227,G,1,0,0,0,Masanori Saito,Field Soil,1991,"Saito, M. and R. Vargas.  1991.  Vesicular-arbuscular mycorrhizal fungi in some humus-rich Ando soils of Japan. Soil Microorganisms, (38):3-15.","Soils in Morioka have a light clay texture, 0.65% of total N and 35 CEC (mg/100g dry soil). Two other soils were used in this survey, however, AMF species found in these two soils are not specified.",,
Diversisporales,Gigasporaceae,Racocetra,alborosea,Sino-Japanese,Temperate Broadleaf and Mixed Forests,Nihonkai montane decidous forests,Agroecosystem,maize,Asia,Japan,Morioka,Tohoku National Agricultural Experiment Station,39,45,0,N,O,141,10,0,E,O,Temperate,North,5.9,,65,,,,,,,227,G,1,0,0,0,Masanori Saito,Field Soil,1991,"Saito, M. and R. Vargas.  1991.  Vesicular-arbuscular mycorrhizal fungi in some humus-rich Ando soils of Japan. Soil Microorganisms, (38):3-15.","Soils in Morioka have a light clay texture, 0.65% of total N and 35 CEC (mg/100g dry soil). Two other soils were used in this survey, however, AMF species found in these two soils are not specified.",,
Glomerales,Glomeraceae,Funneliformis,caledonium,Sino-Japanese,Temperate Broadleaf and Mixed Forests,Nihonkai montane decidous forests,Agroecosystem,white clover,Asia,Japan,Morioka,Tohoku National Agricultural Experiment Station,39,45,0,N,M,141,10,0,E,M,Temperate,North,5.9,,65,,,,,,,227,G,1,0,0,0,Masanori Saito,Field Soil,1991,"Saito, M. and R. Vargas.  1991.  Vesicular-arbuscular mycorrhizal fungi in some humus-rich Ando soils of Japan. Soil Microorganisms, (38):3-15.","Soils in Morioka have a light clay texture, 0.65% of total N and 35 CEC (mg/100g dry soil). Two other soils were used in this survey, however, AMF species found in these two soils are not specified.",,
Diversisporales,Gigasporaceae,Gigaspora,decipiens,Neotropical,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Cerrado,agroecosystems,rice,S. America,Brazil,Minas Gerais,"Triangulo, South and North of the state",,,,,,,,,,,Tropical,South,5.5,9,,,,,,,,,,1,0,0,0,Jose Oswaldo Siqueira,Field Soil,1989,"Siqueira, J.; A. Colozzi-Filho and E. de Oliveira.  1989.  Ocorrencia de micorrizas vesicular-arbusculares em agro e ecossistemas do estado de Minas Gerais. Pesquisa Agropecuaria Brasileira, 24:1499-1506.",Found more frequently in soil P levels ranging from 6 to 12 ppm and pH of 5-6.,,
Diversisporales,Gigasporaceae,Cetraspora,pellucida,Neotropical,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Cerrado,agroecosystems,"sugarcane, eucalypts, soybean",S. America,Brazil,Minas Gerais,"Triangulo, South and North of the state",,,,,,,,,,,Tropical,South,7,6,,,,,,,,,,1,0,0,0,Jose Oswaldo Siqueira,Field Soil,1989,"Siqueira, J.; A. Colozzi-Filho and E. de Oliveira.  1989.  Ocorrencia de micorrizas vesicular-arbusculares em agro e ecossistemas do estado de Minas Gerais. Pesquisa Agropecuaria Brasileira, 24:1499-1506.","Found in all soil pH surveyed, but was more frequently recovered in soil pH >6.5. The fungus was also more frequent in soil P levels < 6.0 ppm. This fungus was the most frequent species of Scutellospora recovered (30%).",,
Archaeosporales,Ambisporaceae,Ambispora,leptoticha,Neotropical,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Cerrado,agroecosystems,"Sugar cane, citrus, corn, soybean, tomato, Brachiaria",S. America,Brazil,Minas Gerais,"Triangulo, South and North of the state",,,,,,,,,,,Tropical,South,4.5,9,,,,,,,,,,1,0,0,0,Jose Oswaldo Siqueira,Field Soil,1989,"Siqueira, J.; A. Colozzi-Filho and E. de Oliveira.  1989.  Ocorrencia de micorrizas vesicular-arbusculares em agro e ecossistemas do estado de Minas Gerais. Pesquisa Agropecuaria Brasileira, 24:1499-1506.","A. appendicula was more frequently recovered in soil P levels ranging from 6.0 to 12.0 ppm. Also found in soil with pH < 5.0. Reported as A. gerdemannii, changed after Morton´s paper and Morton´s figure 1 (two Ambispora species only)",,
Archaeosporales,Archaeosporaceae,Archaeospora,trappei,Neotropical,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Cerrado,agroecosystems,sugarcane,S. America,Brazil,Minas Gerais,"Triangulo, South and North of the state",,,,,,,,,,,Tropical,South,5.5,6,,,,,,0,,,,1,0,0,0,Jose Oswaldo Siqueira,Field Soil,1989,"Siqueira, J.; A. Colozzi-Filho and E. de Oliveira.  1989.  Ocorrencia de micorrizas vesicular-arbusculares em agro e ecossistemas do estado de Minas Gerais. Pesquisa Agropecuaria Brasileira, 24:1499-1506.",Soil pH was 5-6 and P was <6 ppm.,,
Diversisporales,Acaulosporaceae,Acaulospora,mellea,Neotropical,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Cerrado,agroecosystems,"Citrus, corn, Andropogon, Canavalia",S. America,Brazil,Minas Gerais,"Triangulo, South and North of the state",,,,,,,,,,,Tropical,South,5.5,6,,,,,,,,,,1,0,0,0,Jose Oswaldo Siqueira,Field Soil,1989,"Siqueira, J.; A. Colozzi-Filho and E. de Oliveira.  1989.  Ocorrencia de micorrizas vesicular-arbusculares em agro e ecossistemas do estado de Minas Gerais. Pesquisa Agropecuaria Brasileira, 24:1499-1506.",A. mellea was more frequently recovered in soil P levels <6.0 ppm and pH 5-6.,,
Glomerales,Glomeraceae,Rhizophagus,intraradices,Neotropical,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Cerrado,agroecosystems,"Citrus, soybean",S. America,Brazil,Minas Gerais,"Triangulo, South and North of the state",,,,,,,,,,,Tropical,South,5.5,9,,,,,,,,,,1,0,0,0,Jose Oswaldo Siqueira,Field Soil,1989,"Siqueira, J.; A. Colozzi-Filho and E. de Oliveira.  1989.  Ocorrencia de micorrizas vesicular-arbusculares em agro e ecossistemas do estado de Minas Gerais. Pesquisa Agropecuaria Brasileira, 24:1499-1506.",This species was found mainly in soil P levels ranging from 6.0 to 12.0 ppm and pH 5-6.,,
Diversisporales,Gigasporaceae,Cetraspora,gilmorei,Neotropical,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Cerrado,agroecosystems,"corn, Desmodium",S. America,Brazil,Minas Gerais,"Triangulo, South and North of the state",,,,,,,,,,,Tropical,South,5.5,12,,,,,,,,,,1,0,0,0,Jose Oswaldo Siqueira,Field Soil,1989,"Siqueira, J.; A. Colozzi-Filho and E. de Oliveira.  1989.  Ocorrencia de micorrizas vesicular-arbusculares em agro e ecossistemas do estado de Minas Gerais. Pesquisa Agropecuaria Brasileira, 24:1499-1506.",Found in soil pH 5-6 and more frequent in soil P > 12 ppm.,,
Diversisporales,Gigasporaceae,Gigaspora,margarita,Neotropical,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Cerrado,agroecosystems,Soybean,S. America,Brazil,Minas Gerais,"Triangulo, South and North of the state",,,,,,,,,,,Tropical,South,7,9,,,,,,,,,,1,0,0,0,Jose Oswaldo Siqueira,Field Soil,1989,"Siqueira, J.; A. Colozzi-Filho and E. de Oliveira.  1989.  Ocorrencia de micorrizas vesicular-arbusculares em agro e ecossistemas do estado de Minas Gerais. Pesquisa Agropecuaria Brasileira, 24:1499-1506.",More frequently recovered in soil P levels ranging from 6.0 to 12 ppm and soil pH > 6.5. Most frequent species of Gigaspora recovered (20%).,,
Archaeosporales,Archaeosporaceae,Archaeospora,myriocarpa,Neotropical,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Cerrado,agroecosystems,Brachiaria,S. America,Brazil,Minas Gerais,"Triangulo, South and North of the state",,,,,,,,,,,Tropical,South,5.5,12,,,,,,,,,,1,0,0,0,Jose Oswaldo Siqueira,Field Soil,1989,"Siqueira, J.; A. Colozzi-Filho and E. de Oliveira.  1989.  Ocorrencia de micorrizas vesicular-arbusculares em agro e ecossistemas do estado de Minas Gerais. Pesquisa Agropecuaria Brasileira, 24:1499-1506.",Also found in soils with > 12 ppm of P.,,
Glomerales,Glomeraceae,Septoglomus,deserticola,Neotropical,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Cerrado,agroecosystems,Stylosanthes,S. America,Brazil,Minas Gerais,"Triangulo, South and North of the state",,,,,,,,,,,Tropical,South,5.5,6,,,,,,,,,,1,0,0,0,Jose Oswaldo Siqueira,Field Soil,1989,"Siqueira, J.; A. Colozzi-Filho and E. de Oliveira.  1989.  Ocorrencia de micorrizas vesicular-arbusculares em agro e ecossistemas do estado de Minas Gerais. Pesquisa Agropecuaria Brasileira, 24:1499-1506.",,,
